Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
2020-07-31 04:00:00,BATTERY,SAMPLE,STREET,False,23,41.89982300100483,-87.5869157734181
2020-07-31 05:00:00,BATTERY,SAMPLE,STREET,True,22,41.69520505013879,-87.82049364829295
2020-07-31 06:00:00,BURGLARY,SAMPLE,STREET,True,16,41.752014267854584,-87.79653447433904
2020-07-31 07:00:00,BURGLARY,SAMPLE,STREET,False,7,41.72114825341369,-87.63381506095845
2020-07-31 08:00:00,ASSAULT,SAMPLE,STREET,True,23,41.71922477968028,-87.79756674884102
2020-07-31 09:00:00,BATTERY,SAMPLE,STREET,True,5,41.896558209910744,-87.80258370942909
2020-07-31 10:00:00,ASSAULT,SAMPLE,STREET,False,23,41.875441969021665,-87.68335993678033
2020-07-31 11:00:00,BATTERY,SAMPLE,STREET,True,7,41.72041126111509,-87.59950382868728
2020-07-31 12:00:00,ASSAULT,SAMPLE,STREET,False,19,42.04606912216737,-87.7694597724176
2020-07-31 13:00:00,ASSAULT,SAMPLE,STREET,True,17,41.81873469294732,-87.59765854518835
2020-07-31 14:00:00,ROBBERY,SAMPLE,STREET,True,16,41.68882773126197,-87.60761398103621
2020-07-31 15:00:00,ASSAULT,SAMPLE,STREET,True,21,41.69822760678205,-87.6762683797122
2020-07-31 16:00:00,BURGLARY,SAMPLE,STREET,False,24,41.883557485490634,-87.65603117389381
2020-07-31 17:00:00,ASSAULT,SAMPLE,STREET,True,21,42.04162776135339,-87.83786764401643
2020-07-31 18:00:00,BATTERY,SAMPLE,STREET,True,19,41.878780440647674,-87.73985933250889
2020-07-31 19:00:00,ASSAULT,SAMPLE,STREET,True,18,42.029616590646654,-87.77098152066449
2020-07-31 20:00:00,THEFT,SAMPLE,STREET,True,19,41.827653140303205,-87.80499884178175
2020-07-31 21:00:00,BATTERY,SAMPLE,STREET,True,4,41.8243364414608,-87.7331022012529
2020-07-31 22:00:00,THEFT,SAMPLE,STREET,True,1,41.85000294372635,-87.74352874109576
2020-07-31 23:00:00,BATTERY,SAMPLE,STREET,True,4,41.92897018326222,-87.63133249656107
2020-08-01 00:00:00,BURGLARY,SAMPLE,STREET,True,4,41.79704638658053,-87.67057109785696
2020-08-01 01:00:00,BURGLARY,SAMPLE,STREET,True,9,41.99555441307158,-87.57606997935939
2020-08-01 02:00:00,BURGLARY,SAMPLE,STREET,False,8,41.66171255390726,-87.80637772508324
2020-08-01 03:00:00,THEFT,SAMPLE,STREET,True,2,41.825905678011374,-87.83207541840294
2020-08-01 04:00:00,ROBBERY,SAMPLE,STREET,False,23,41.85439673999196,-87.68961766375266
2020-08-01 05:00:00,BATTERY,SAMPLE,STREET,False,6,41.892812895305234,-87.84969185841676
2020-08-01 06:00:00,BURGLARY,SAMPLE,STREET,False,23,41.76042876494634,-87.61368431705951
2020-08-01 07:00:00,BATTERY,SAMPLE,STREET,True,11,41.82099198839433,-87.69820813339449
2020-08-01 08:00:00,THEFT,SAMPLE,STREET,False,4,41.84381510008562,-87.70358032718262
2020-08-01 09:00:00,ROBBERY,SAMPLE,STREET,False,14,41.924763991473284,-87.74125120638274
2020-08-01 10:00:00,THEFT,SAMPLE,STREET,False,21,41.95941767389432,-87.73750784915536
2020-08-01 11:00:00,BATTERY,SAMPLE,STREET,True,22,41.94513093093751,-87.7206598965248
2020-08-01 12:00:00,ROBBERY,SAMPLE,STREET,False,9,41.78663322091583,-87.84519029667219
2020-08-01 13:00:00,ROBBERY,SAMPLE,STREET,True,2,42.04978020919678,-87.82493626383513
2020-08-01 14:00:00,THEFT,SAMPLE,STREET,False,1,41.989466124714866,-87.69848559399662
2020-08-01 15:00:00,BURGLARY,SAMPLE,STREET,False,4,41.754009349257984,-87.80496332043406
2020-08-01 16:00:00,BATTERY,SAMPLE,STREET,True,12,41.72804232226913,-87.6163712174959
2020-08-01 17:00:00,ASSAULT,SAMPLE,STREET,True,5,41.77560850023335,-87.76765444779863
2020-08-01 18:00:00,ASSAULT,SAMPLE,STREET,False,9,41.830937941199856,-87.8206301087952
2020-08-01 19:00:00,THEFT,SAMPLE,STREET,False,22,41.990319751327846,-87.77943702222896
2020-08-01 20:00:00,BATTERY,SAMPLE,STREET,False,4,41.96134490551781,-87.74287053095325
2020-08-01 21:00:00,BATTERY,SAMPLE,STREET,True,16,41.990498449402345,-87.83940501742153
2020-08-01 22:00:00,THEFT,SAMPLE,STREET,True,2,41.75878284596413,-87.8074973426841
2020-08-01 23:00:00,BATTERY,SAMPLE,STREET,False,16,41.88738448898073,-87.75284597365673
2020-08-02 00:00:00,BURGLARY,SAMPLE,STREET,False,16,41.76329962491095,-87.75685585785706
2020-08-02 01:00:00,THEFT,SAMPLE,STREET,True,21,41.693609264287794,-87.60988399103205
2020-08-02 02:00:00,BURGLARY,SAMPLE,STREET,True,24,41.92367909738987,-87.5970233574062
2020-08-02 03:00:00,BATTERY,SAMPLE,STREET,False,24,41.70719902047817,-87.79197442025693
2020-08-02 04:00:00,THEFT,SAMPLE,STREET,True,22,41.917079104682585,-87.81281803482614
2020-08-02 05:00:00,BATTERY,SAMPLE,STREET,False,11,41.90918572196216,-87.65975125470356
2020-08-02 06:00:00,THEFT,SAMPLE,STREET,True,1,41.974099377769605,-87.60861293329137
2020-08-02 07:00:00,BATTERY,SAMPLE,STREET,False,15,41.705821841825426,-87.56088307083276
2020-08-02 08:00:00,BURGLARY,SAMPLE,STREET,False,24,41.963392059403525,-87.84796111457604
2020-08-02 09:00:00,BURGLARY,SAMPLE,STREET,False,4,42.04971061037849,-87.72589656597195
2020-08-02 10:00:00,BATTERY,SAMPLE,STREET,True,18,41.99041697943436,-87.62980364977167
2020-08-02 11:00:00,THEFT,SAMPLE,STREET,False,17,41.950724830531065,-87.60143221033769
2020-08-02 12:00:00,ASSAULT,SAMPLE,STREET,False,7,41.91486614187788,-87.83131421539507
2020-08-02 13:00:00,BURGLARY,SAMPLE,STREET,True,18,41.81871259387417,-87.64581564416076
2020-08-02 14:00:00,BURGLARY,SAMPLE,STREET,False,13,41.94220006715664,-87.7633183847803
2020-08-02 15:00:00,ASSAULT,SAMPLE,STREET,False,20,41.939671214056176,-87.82762091220006
2020-08-02 16:00:00,BATTERY,SAMPLE,STREET,False,20,41.902599313074916,-87.70326922547359
2020-08-02 17:00:00,THEFT,SAMPLE,STREET,True,10,41.96851135131913,-87.80255399703876
2020-08-02 18:00:00,BATTERY,SAMPLE,STREET,True,1,41.82950555537073,-87.6288977445815
2020-08-02 19:00:00,ROBBERY,SAMPLE,STREET,True,2,41.69850108485296,-87.62762146009015
2020-08-02 20:00:00,BURGLARY,SAMPLE,STREET,True,17,41.873627091043694,-87.59737967050374
2020-08-02 21:00:00,ROBBERY,SAMPLE,STREET,False,22,41.756017411484535,-87.73672939445566
2020-08-02 22:00:00,BURGLARY,SAMPLE,STREET,True,3,41.80377323897166,-87.8460070608308
2020-08-02 23:00:00,BURGLARY,SAMPLE,STREET,True,17,41.65696596157649,-87.77207921848765
2020-08-03 00:00:00,ROBBERY,SAMPLE,STREET,True,12,41.80311623516715,-87.70965649014241
2020-08-03 01:00:00,ROBBERY,SAMPLE,STREET,False,24,41.97352044245418,-87.64179661617518
2020-08-03 02:00:00,BATTERY,SAMPLE,STREET,False,12,41.8670889467753,-87.73538782429398
2020-08-03 03:00:00,ROBBERY,SAMPLE,STREET,False,20,41.653920210773585,-87.68918548117985
2020-08-03 04:00:00,BATTERY,SAMPLE,STREET,True,10,41.837937528095935,-87.69272092376328
2020-08-03 05:00:00,BATTERY,SAMPLE,STREET,False,7,41.766580659058164,-87.8005052951925
2020-08-03 06:00:00,BATTERY,SAMPLE,STREET,False,10,41.841020262158864,-87.663085149976
2020-08-03 07:00:00,BURGLARY,SAMPLE,STREET,True,18,41.81187708857915,-87.71822448153837
2020-08-03 08:00:00,BURGLARY,SAMPLE,STREET,False,22,42.02279168782295,-87.60762438950425
2020-08-03 09:00:00,ROBBERY,SAMPLE,STREET,True,6,41.66647091958521,-87.64281663756132
2020-08-03 10:00:00,BURGLARY,SAMPLE,STREET,True,7,41.92343520451277,-87.81655924414073
2020-08-03 11:00:00,ROBBERY,SAMPLE,STREET,False,17,41.99041063852069,-87.70337247698903
2020-08-03 12:00:00,BURGLARY,SAMPLE,STREET,True,12,42.03369543386019,-87.63925169245174
2020-08-03 13:00:00,THEFT,SAMPLE,STREET,True,17,41.72105449061772,-87.8238964822578
2020-08-03 14:00:00,THEFT,SAMPLE,STREET,True,18,41.86252192078648,-87.61225089023301
2020-08-03 15:00:00,ROBBERY,SAMPLE,STREET,True,14,41.667435830926884,-87.78339864560668
2020-08-03 16:00:00,BURGLARY,SAMPLE,STREET,True,11,41.849673409782035,-87.69907456135789
2020-08-03 17:00:00,BURGLARY,SAMPLE,STREET,True,2,41.70018323581639,-87.5678316137582
2020-08-03 18:00:00,BATTERY,SAMPLE,STREET,False,21,41.98515866987948,-87.67859972955331
2020-08-03 19:00:00,ASSAULT,SAMPLE,STREET,True,1,41.69554800104214,-87.72278366448882
2020-08-03 20:00:00,ROBBERY,SAMPLE,STREET,True,11,41.8553153441546,-87.84796152178025
2020-08-03 21:00:00,ASSAULT,SAMPLE,STREET,True,2,41.8584384275971,-87.80997591316778
2020-08-03 22:00:00,ASSAULT,SAMPLE,STREET,True,16,42.03866019917264,-87.6764008344706
2020-08-03 23:00:00,ROBBERY,SAMPLE,STREET,False,22,41.91199227761555,-87.70185248780388
2020-08-04 00:00:00,BURGLARY,SAMPLE,STREET,False,3,41.76513611723072,-87.74085124730594
2020-08-04 01:00:00,ROBBERY,SAMPLE,STREET,True,20,41.746319723975255,-87.57303523438176
2020-08-04 02:00:00,ASSAULT,SAMPLE,STREET,False,1,41.70129928225803,-87.75025523877221
2020-08-04 03:00:00,BURGLARY,SAMPLE,STREET,True,21,41.95260588961962,-87.68885477306677
2020-08-04 04:00:00,THEFT,SAMPLE,STREET,True,20,41.926302662472935,-87.67938597714276
2020-08-04 05:00:00,ROBBERY,SAMPLE,STREET,True,8,41.89395085092324,-87.69175948298081
2020-08-04 06:00:00,ROBBERY,SAMPLE,STREET,True,19,41.66633617717999,-87.70672438253797
2020-08-04 07:00:00,BURGLARY,SAMPLE,STREET,False,1,41.955131546557716,-87.74888087919642
2020-08-04 08:00:00,THEFT,SAMPLE,STREET,False,5,41.90675503085939,-87.5773709100881
2020-08-04 09:00:00,THEFT,SAMPLE,STREET,True,1,42.03555554724419,-87.71475902147225
2020-08-04 10:00:00,BURGLARY,SAMPLE,STREET,True,11,41.884880851950726,-87.69146533979617
2020-08-04 11:00:00,BATTERY,SAMPLE,STREET,False,21,41.771580762664684,-87.65305660485092
2020-08-04 12:00:00,ROBBERY,SAMPLE,STREET,False,9,41.802608220875726,-87.82970318727054
2020-08-04 13:00:00,ROBBERY,SAMPLE,STREET,True,5,41.720336282151294,-87.61561355756102
2020-08-04 14:00:00,ASSAULT,SAMPLE,STREET,False,2,41.93916567288055,-87.69624780697418
2020-08-04 15:00:00,BURGLARY,SAMPLE,STREET,True,13,41.933088664008686,-87.6528469192465
2020-08-04 16:00:00,ASSAULT,SAMPLE,STREET,False,18,41.73026000619107,-87.61839638037588
2020-08-04 17:00:00,ASSAULT,SAMPLE,STREET,False,12,41.71339572927291,-87.58777018277073
2020-08-04 18:00:00,THEFT,SAMPLE,STREET,False,14,41.68080197328088,-87.73233387491412
2020-08-04 19:00:00,ROBBERY,SAMPLE,STREET,False,5,42.0147902974727,-87.60657103219532
2020-08-04 20:00:00,ASSAULT,SAMPLE,STREET,True,24,41.74322793347794,-87.77234893133023
2020-08-04 21:00:00,THEFT,SAMPLE,STREET,True,10,41.78766541070072,-87.65189930471279
2020-08-04 22:00:00,BURGLARY,SAMPLE,STREET,False,20,41.762201803351,-87.8191878097961
2020-08-04 23:00:00,ASSAULT,SAMPLE,STREET,True,2,41.81544984104431,-87.84399085977277
2020-08-05 00:00:00,ROBBERY,SAMPLE,STREET,False,4,41.93561951975299,-87.8212710621662
2020-08-05 01:00:00,ASSAULT,SAMPLE,STREET,False,12,41.99823825349051,-87.75418525403126
2020-08-05 02:00:00,BURGLARY,SAMPLE,STREET,True,11,41.723039499811414,-87.8406716158526
2020-08-05 03:00:00,ASSAULT,SAMPLE,STREET,True,4,41.92456493749646,-87.66085261834382
2020-08-05 04:00:00,ROBBERY,SAMPLE,STREET,True,11,41.79102485689699,-87.75503663848532
2020-08-05 05:00:00,THEFT,SAMPLE,STREET,False,9,42.042210867318914,-87.62908717968571
2020-08-05 06:00:00,ROBBERY,SAMPLE,STREET,True,10,41.76956766371363,-87.8362254591191
2020-08-05 07:00:00,THEFT,SAMPLE,STREET,True,6,41.652877182403145,-87.78498953003574
2020-08-05 08:00:00,BATTERY,SAMPLE,STREET,True,15,41.85625598960794,-87.72759897240108
2020-08-05 09:00:00,ROBBERY,SAMPLE,STREET,True,10,41.71029243371037,-87.73520453131178
2020-08-05 10:00:00,ROBBERY,SAMPLE,STREET,False,22,41.66779777072736,-87.8107003981491
2020-08-05 11:00:00,BURGLARY,SAMPLE,STREET,False,21,41.92930769277908,-87.5517589559255
2020-08-05 12:00:00,ASSAULT,SAMPLE,STREET,False,6,41.94290371300338,-87.76466812574985
2020-08-05 13:00:00,THEFT,SAMPLE,STREET,False,1,41.8342796052466,-87.63369037460456
2020-08-05 14:00:00,THEFT,SAMPLE,STREET,False,21,41.920754206702625,-87.78399199083648
2020-08-05 15:00:00,BURGLARY,SAMPLE,STREET,False,22,41.865295779298854,-87.58664463678217
2020-08-05 16:00:00,BURGLARY,SAMPLE,STREET,False,24,41.90192044308877,-87.73367250695509
2020-08-05 17:00:00,ASSAULT,SAMPLE,STREET,True,20,41.88868158927518,-87.57972925330327
2020-08-05 18:00:00,ASSAULT,SAMPLE,STREET,False,21,41.91632910562223,-87.7474495241098
2020-08-05 19:00:00,ROBBERY,SAMPLE,STREET,False,4,41.72985225946927,-87.84740685355092
2020-08-05 20:00:00,BATTERY,SAMPLE,STREET,False,23,41.75748264801468,-87.69489387067645
2020-08-05 21:00:00,ASSAULT,SAMPLE,STREET,False,22,41.825985259803076,-87.69256361915467
2020-08-05 22:00:00,BURGLARY,SAMPLE,STREET,True,14,41.82845120376767,-87.8140497451634
2020-08-05 23:00:00,ASSAULT,SAMPLE,STREET,False,20,41.959764684634756,-87.7795109279742
2020-08-06 00:00:00,THEFT,SAMPLE,STREET,False,22,41.79695746369181,-87.6149513227056
2020-08-06 01:00:00,BATTERY,SAMPLE,STREET,True,20,41.71500206242367,-87.8389732526114
2020-08-06 02:00:00,ROBBERY,SAMPLE,STREET,False,8,41.75058638819643,-87.703141993994
2020-08-06 03:00:00,THEFT,SAMPLE,STREET,False,11,41.73589340095369,-87.69087756297593
2020-08-06 04:00:00,THEFT,SAMPLE,STREET,False,15,41.942664007702405,-87.64338638179716
2020-08-06 05:00:00,BATTERY,SAMPLE,STREET,False,19,41.83813584585039,-87.83876311977995
2020-08-06 06:00:00,ROBBERY,SAMPLE,STREET,False,8,41.933452279188394,-87.67430610187286
2020-08-06 07:00:00,BURGLARY,SAMPLE,STREET,False,13,41.81648787230305,-87.84907058902654
2020-08-06 08:00:00,ROBBERY,SAMPLE,STREET,False,18,42.005894241001556,-87.77044648981324
2020-08-06 09:00:00,ASSAULT,SAMPLE,STREET,True,22,42.043408123089094,-87.70009472340504
2020-08-06 10:00:00,THEFT,SAMPLE,STREET,True,24,41.91793700348104,-87.5766155987723
2020-08-06 11:00:00,ASSAULT,SAMPLE,STREET,False,17,41.99552502289448,-87.81202305519834
2020-08-06 12:00:00,BURGLARY,SAMPLE,STREET,True,6,41.853173306868825,-87.79921326129902
2020-08-06 13:00:00,ASSAULT,SAMPLE,STREET,False,15,42.02384833614156,-87.64922498068485
2020-08-06 14:00:00,ROBBERY,SAMPLE,STREET,True,13,41.98263459426913,-87.73754149185328
2020-08-06 15:00:00,ASSAULT,SAMPLE,STREET,False,18,42.046711428706416,-87.66297357942314
2020-08-06 16:00:00,BURGLARY,SAMPLE,STREET,True,11,41.89923749413111,-87.55076374985971
2020-08-06 17:00:00,BURGLARY,SAMPLE,STREET,False,13,41.96168269610729,-87.55393850159534
2020-08-06 18:00:00,BURGLARY,SAMPLE,STREET,True,1,41.867147255991284,-87.74388592615166
2020-08-06 19:00:00,ROBBERY,SAMPLE,STREET,True,18,41.753648041708566,-87.69882239385255
2020-08-06 20:00:00,BURGLARY,SAMPLE,STREET,False,5,41.791902068451904,-87.57859295241119
2020-08-06 21:00:00,THEFT,SAMPLE,STREET,False,6,42.00760216589252,-87.82234970127743
2020-08-06 22:00:00,BURGLARY,SAMPLE,STREET,True,1,41.672379178639446,-87.71430882884894
2020-08-06 23:00:00,ASSAULT,SAMPLE,STREET,True,7,41.88659195442976,-87.73672679550506
2020-08-07 00:00:00,ASSAULT,SAMPLE,STREET,False,4,41.79899361300164,-87.76153516820169
2020-08-07 01:00:00,ASSAULT,SAMPLE,STREET,True,9,41.80467701520222,-87.55173873642329
2020-08-07 02:00:00,ROBBERY,SAMPLE,STREET,False,15,42.0038284825655,-87.62993521180829
2020-08-07 03:00:00,ASSAULT,SAMPLE,STREET,True,6,41.99152894981849,-87.73337590228212
2020-08-07 04:00:00,ROBBERY,SAMPLE,STREET,True,17,41.88953695022899,-87.60129343250037
2020-08-07 05:00:00,ROBBERY,SAMPLE,STREET,False,20,41.759167538961734,-87.70310016978638
2020-08-07 06:00:00,BURGLARY,SAMPLE,STREET,False,18,41.84018253846481,-87.58815267628964
2020-08-07 07:00:00,THEFT,SAMPLE,STREET,False,22,41.813317357515686,-87.77008604631082
2020-08-07 08:00:00,BURGLARY,SAMPLE,STREET,True,4,41.791447211680996,-87.78291993178388
2020-08-07 09:00:00,BURGLARY,SAMPLE,STREET,True,9,41.691114231422915,-87.77581399562575
2020-08-07 10:00:00,ROBBERY,SAMPLE,STREET,True,14,41.86724555468613,-87.68845582716249
2020-08-07 11:00:00,ROBBERY,SAMPLE,STREET,False,3,41.77073251914979,-87.76260598265345
2020-08-07 12:00:00,ASSAULT,SAMPLE,STREET,True,1,41.914323177171006,-87.80586409475607
2020-08-07 13:00:00,ASSAULT,SAMPLE,STREET,True,11,41.77768157433021,-87.55161162444828
2020-08-07 14:00:00,BURGLARY,SAMPLE,STREET,False,1,41.82246539725392,-87.57987003176757
2020-08-07 15:00:00,BATTERY,SAMPLE,STREET,True,12,41.67094414967776,-87.65949626875208
2020-08-07 16:00:00,BATTERY,SAMPLE,STREET,True,9,42.04701522796219,-87.58253713782281
2020-08-07 17:00:00,ASSAULT,SAMPLE,STREET,False,5,41.853044153310066,-87.56936117874766
2020-08-07 18:00:00,BATTERY,SAMPLE,STREET,False,15,41.65969503766567,-87.64716751244025
2020-08-07 19:00:00,ASSAULT,SAMPLE,STREET,False,18,41.866492263504455,-87.6943960663926
2020-08-07 20:00:00,ROBBERY,SAMPLE,STREET,False,9,41.99814159972226,-87.58539946233559
2020-08-07 21:00:00,BURGLARY,SAMPLE,STREET,False,13,41.95902085370648,-87.67966090092612
2020-08-07 22:00:00,THEFT,SAMPLE,STREET,False,13,41.93036267365178,-87.81195983714383
2020-08-07 23:00:00,BURGLARY,SAMPLE,STREET,False,24,41.705785861839615,-87.73994319986275
2020-08-08 00:00:00,ASSAULT,SAMPLE,STREET,False,13,41.91309483159499,-87.71622371447938
2020-08-08 01:00:00,ASSAULT,SAMPLE,STREET,False,10,41.9565193512049,-87.56938929515931
2020-08-08 02:00:00,BURGLARY,SAMPLE,STREET,True,10,41.8789676255862,-87.65224435830825
2020-08-08 03:00:00,ASSAULT,SAMPLE,STREET,False,22,42.007099601808136,-87.58741673116123
2020-08-08 04:00:00,BATTERY,SAMPLE,STREET,False,7,41.76079591271395,-87.62272248974801
2020-08-08 05:00:00,BATTERY,SAMPLE,STREET,True,22,41.7468578798957,-87.75704173404318
2020-08-08 06:00:00,ASSAULT,SAMPLE,STREET,False,5,41.997827897977054,-87.63438730208074
2020-08-08 07:00:00,ASSAULT,SAMPLE,STREET,True,20,41.90015929719658,-87.79141007922283
2020-08-08 08:00:00,BATTERY,SAMPLE,STREET,True,7,41.6505788882084,-87.72755625648476
2020-08-08 09:00:00,ASSAULT,SAMPLE,STREET,False,20,41.79125256340442,-87.60817244285322
2020-08-08 10:00:00,ASSAULT,SAMPLE,STREET,True,10,41.993142394325865,-87.66642125142543
2020-08-08 11:00:00,BURGLARY,SAMPLE,STREET,False,10,41.660927804656694,-87.60237624821421
2020-08-08 12:00:00,THEFT,SAMPLE,STREET,False,21,41.6512991713046,-87.77358892529497
2020-08-08 13:00:00,BATTERY,SAMPLE,STREET,True,24,41.76250371621005,-87.62507535027181
2020-08-08 14:00:00,BURGLARY,SAMPLE,STREET,True,13,42.01560001480371,-87.78930269156744
2020-08-08 15:00:00,THEFT,SAMPLE,STREET,True,15,42.010591032588,-87.6864087482806
2020-08-08 16:00:00,ASSAULT,SAMPLE,STREET,False,6,41.8575047783206,-87.71993962166367
2020-08-08 17:00:00,ASSAULT,SAMPLE,STREET,False,20,41.871294748455846,-87.68305724266875
2020-08-08 18:00:00,BURGLARY,SAMPLE,STREET,True,12,41.78280320452687,-87.80933997279152
2020-08-08 19:00:00,ASSAULT,SAMPLE,STREET,False,19,41.74749466481112,-87.74163163734609
2020-08-08 20:00:00,ROBBERY,SAMPLE,STREET,False,11,41.97608874168485,-87.64992885074014
2020-08-08 21:00:00,BURGLARY,SAMPLE,STREET,True,6,41.69251794419986,-87.6824407617757
2020-08-08 22:00:00,THEFT,SAMPLE,STREET,True,1,41.84494174835145,-87.68530907232645
2020-08-08 23:00:00,BURGLARY,SAMPLE,STREET,True,2,41.90375890379883,-87.69675096636063
2020-08-09 00:00:00,BATTERY,SAMPLE,STREET,True,23,41.69147211614841,-87.56683452698833
2020-08-09 01:00:00,BURGLARY,SAMPLE,STREET,True,15,41.85784283818894,-87.56962909061808
2020-08-09 02:00:00,ASSAULT,SAMPLE,STREET,True,4,41.88100851516497,-87.74195650816051
2020-08-09 03:00:00,ASSAULT,SAMPLE,STREET,True,5,41.946998424202945,-87.74443149652474
2020-08-09 04:00:00,ROBBERY,SAMPLE,STREET,True,15,41.74393441965901,-87.68353046302808
2020-08-09 05:00:00,ROBBERY,SAMPLE,STREET,True,11,41.7673310013163,-87.82131811475823
2020-08-09 06:00:00,ROBBERY,SAMPLE,STREET,True,10,41.87780845865321,-87.75909798976974
2020-08-09 07:00:00,THEFT,SAMPLE,STREET,False,17,42.04325056399264,-87.78073973025964
2020-08-09 08:00:00,ROBBERY,SAMPLE,STREET,False,2,41.73699727312805,-87.78298309949906
2020-08-09 09:00:00,THEFT,SAMPLE,STREET,True,20,42.044361530849386,-87.65844834223141
2020-08-09 10:00:00,ROBBERY,SAMPLE,STREET,False,24,41.93573701322179,-87.73469489969675
2020-08-09 11:00:00,THEFT,SAMPLE,STREET,False,10,41.980432827852006,-87.7986506875725
2020-08-09 12:00:00,BURGLARY,SAMPLE,STREET,False,20,41.68585650729453,-87.58372844650367
2020-08-09 13:00:00,BURGLARY,SAMPLE,STREET,False,3,41.770168074972254,-87.58775539361866
2020-08-09 14:00:00,ASSAULT,SAMPLE,STREET,False,19,41.67309451186039,-87.59126112294032
2020-08-09 15:00:00,THEFT,SAMPLE,STREET,False,5,41.79861879800127,-87.73277651732266
2020-08-09 16:00:00,BATTERY,SAMPLE,STREET,True,3,42.04251586396802,-87.83290526394686
2020-08-09 17:00:00,ASSAULT,SAMPLE,STREET,True,8,41.692109224882536,-87.81797739463167
2020-08-09 18:00:00,BURGLARY,SAMPLE,STREET,False,5,41.87494911294848,-87.7671855760686
2020-08-09 19:00:00,THEFT,SAMPLE,STREET,False,12,41.65242824912552,-87.7840089987674
2020-08-09 20:00:00,ROBBERY,SAMPLE,STREET,True,14,41.93507312641762,-87.58780431395535
2020-08-09 21:00:00,BATTERY,SAMPLE,STREET,False,7,41.72887707694881,-87.55409254588322
2020-08-09 22:00:00,BURGLARY,SAMPLE,STREET,False,11,41.701833814849905,-87.60499790130045
2020-08-09 23:00:00,ASSAULT,SAMPLE,STREET,False,8,41.784807124864315,-87.63104532917524
2020-08-10 00:00:00,THEFT,SAMPLE,STREET,False,5,41.95841771917559,-87.6734127580218
2020-08-10 01:00:00,BATTERY,SAMPLE,STREET,False,8,41.692645234524484,-87.61902751024603
2020-08-10 02:00:00,THEFT,SAMPLE,STREET,True,12,41.74193559831948,-87.56589000634229
2020-08-10 03:00:00,ROBBERY,SAMPLE,STREET,True,15,41.65338576864692,-87.66959659902787
2020-08-10 04:00:00,ASSAULT,SAMPLE,STREET,False,19,42.03736594507824,-87.80361602679405
2020-08-10 05:00:00,THEFT,SAMPLE,STREET,True,16,41.88685823999554,-87.80084250481939
2020-08-10 06:00:00,BURGLARY,SAMPLE,STREET,False,14,41.937959854553874,-87.67484115906142
2020-08-10 07:00:00,ASSAULT,SAMPLE,STREET,False,7,41.9105532684624,-87.74995943806455
2020-08-10 08:00:00,BURGLARY,SAMPLE,STREET,False,8,41.70774582354787,-87.5769257874265
2020-08-10 09:00:00,THEFT,SAMPLE,STREET,False,7,41.8879759755976,-87.6665072998492
2020-08-10 10:00:00,ASSAULT,SAMPLE,STREET,False,18,41.702566238056505,-87.64705221597299
2020-08-10 11:00:00,BURGLARY,SAMPLE,STREET,False,24,41.810494581585246,-87.84825378696972
2020-08-10 12:00:00,ROBBERY,SAMPLE,STREET,False,6,41.87758525437012,-87.7003454343812
2020-08-10 13:00:00,ROBBERY,SAMPLE,STREET,False,19,41.87355244564086,-87.72065058358332
2020-08-10 14:00:00,THEFT,SAMPLE,STREET,False,4,41.697629370393095,-87.63823844296974
2020-08-10 15:00:00,ASSAULT,SAMPLE,STREET,True,23,41.66377438785861,-87.73520840189998
2020-08-10 16:00:00,BATTERY,SAMPLE,STREET,False,3,41.96929372554952,-87.55702749043385
2020-08-10 17:00:00,ASSAULT,SAMPLE,STREET,True,17,41.9403689747984,-87.64893904553307
2020-08-10 18:00:00,ROBBERY,SAMPLE,STREET,True,22,41.68272756182589,-87.65202450005722
2020-08-10 19:00:00,BURGLARY,SAMPLE,STREET,False,19,41.70096620752062,-87.57419765657261
2020-08-10 20:00:00,BATTERY,SAMPLE,STREET,True,15,42.00703351055584,-87.5514385498305
2020-08-10 21:00:00,THEFT,SAMPLE,STREET,False,6,41.957651560648706,-87.79065379322137
2020-08-10 22:00:00,BATTERY,SAMPLE,STREET,False,12,42.04846411848667,-87.60684005703558
2020-08-10 23:00:00,THEFT,SAMPLE,STREET,False,19,41.751594979682004,-87.80130415140339
2020-08-11 00:00:00,BATTERY,SAMPLE,STREET,False,6,41.84512119554753,-87.71288696408374
2020-08-11 01:00:00,THEFT,SAMPLE,STREET,True,11,41.74458383042494,-87.81994437870026
2020-08-11 02:00:00,THEFT,SAMPLE,STREET,True,20,41.899120055390924,-87.66298870645984
2020-08-11 03:00:00,BATTERY,SAMPLE,STREET,False,20,41.69616569563652,-87.70944455097847
2020-08-11 04:00:00,BATTERY,SAMPLE,STREET,True,10,41.70089726909721,-87.66139031550229
2020-08-11 05:00:00,THEFT,SAMPLE,STREET,True,16,41.67875515656205,-87.64661177421537
2020-08-11 06:00:00,ROBBERY,SAMPLE,STREET,True,18,41.92743443290566,-87.66417032499062
2020-08-11 07:00:00,BATTERY,SAMPLE,STREET,False,14,41.84762903097328,-87.76179126321779
2020-08-11 08:00:00,ASSAULT,SAMPLE,STREET,True,4,41.89709248654185,-87.59891225282689
2020-08-11 09:00:00,BURGLARY,SAMPLE,STREET,True,12,42.00172041863574,-87.68449414018745
2020-08-11 10:00:00,THEFT,SAMPLE,STREET,True,20,41.94613139390214,-87.70304464803496
